condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement
2,22,2,2,34,0,10111.jpg,4,4,1,1,1,-1200,5879,3,7,0,0
2,22,2,2,35,0,00001.jpg,1,1,0,0,1,-1100,1412,3,7,0,0
2,22,2,2,36,0,01100.jpg,2,2,0,1,1,-1000,5149,3,7,0,0
2,22,2,2,37,0,00101.jpg,1,2,0,0,0,-1100,1135,3,7,0,0
2,22,2,2,38,0,10101.jpg,2,4,0,1,0,-1200,2257,3,7,0,0
2,22,2,2,39,0,10011.jpg,3,4,1,0,0,-1300,1697,3,7,0,0
2,22,2,2,40,0,01000.jpg,1,1,0,0,1,-1200,2157,3,7,0,0
2,22,2,2,41,0,11000.jpg,2,1,0,1,0,-1300,3127,3,7,0,0
2,22,2,2,42,0,11011.jpg,4,4,1,1,1,-1200,1956,3,7,0,0
2,22,2,2,43,0,01101.jpg,2,2,0,1,1,-1100,2179,3,7,0,0
2,22,2,2,44,0,11001.jpg,2,1,0,1,0,-1200,1173,3,7,0,0
2,22,2,2,45,0,11010.jpg,4,4,1,1,1,-1100,1551,3,7,0,0
2,22,2,2,46,0,01000.jpg,1,2,0,0,0,-1200,1961,3,7,0,0
2,22,2,2,47,0,10001.jpg,1,2,0,0,0,-1300,2202,3,7,0,0
2,22,2,2,48,0,00000.jpg,1,1,0,0,1,-1200,802,3,7,0,0
2,22,2,2,49,0,01100.jpg,2,2,0,1,1,-1100,1684,3,7,0,0
2,22,2,2,50,0,10111.jpg,4,4,1,1,1,-1000,4024,3,7,0,0
2,22,2,2,51,0,00111.jpg,3,4,1,0,0,-1100,1703,3,7,0,0
2,22,2,2,52,0,00011.jpg,3,4,1,0,0,-1200,1764,3,7,0,0
2,22,2,2,53,0,11001.jpg,2,1,0,1,0,-1300,3068,3,7,0,0
2,22,2,2,54,0,10100.jpg,2,2,0,1,1,-1200,1067,3,7,0,0
2,22,2,2,55,0,11100.jpg,2,2,0,1,1,-1100,792,3,7,0,0
2,22,2,2,56,0,10011.jpg,3,4,1,0,0,-1200,2737,3,7,0,0
2,22,2,2,57,0,11011.jpg,4,2,1,1,0,-1300,1676,3,7,0,0
2,22,2,2,58,0,11111.jpg,4,2,1,1,0,-1400,1456,3,7,0,0
2,22,2,2,59,0,01010.jpg,3,4,1,0,0,-1500,917,3,7,0,0
2,22,2,2,60,0,01110.jpg,4,4,1,1,1,-1400,616,3,7,0,0
2,22,2,2,61,0,01001.jpg,1,1,0,0,1,-1300,1375,3,7,0,0
2,22,2,2,62,0,11000.jpg,2,1,0,1,0,-1400,2401,3,7,0,0
2,22,2,2,63,0,00011.jpg,3,4,1,0,0,-1500,3138,3,7,0,0
2,22,2,2,64,0,11110.jpg,4,4,1,1,1,-1400,997,3,7,0,0
2,22,2,3,65,0,10101.jpg,2,4,0,1,0,-1500,3308,3,7,0,0
2,22,2,3,66,0,00000.jpg,1,1,0,0,1,-1400,872,3,7,0,0
2,22,2,3,67,0,00100.jpg,1,1,0,0,1,-1300,718,3,7,0,0
2,22,2,3,68,0,00100.jpg,1,1,0,0,1,-1200,946,3,7,0,0
2,22,2,3,69,0,10010.jpg,3,4,1,0,0,-1300,1317,3,7,0,0
2,22,2,3,70,0,10000.jpg,1,4,0,0,0,-1400,1824,3,7,0,0
2,22,2,3,71,0,10001.jpg,1,1,0,0,1,-1300,3599,3,7,0,0
2,22,2,3,72,0,00010.jpg,3,1,1,0,0,-1400,1016,3,7,0,0
2,22,2,3,73,0,01001.jpg,1,1,0,0,1,-1300,1984,3,7,0,0
2,22,2,3,74,0,11100.jpg,2,2,0,1,1,-1200,6041,3,7,0,0
2,22,2,3,75,0,10111.jpg,4,2,1,1,0,-1300,1921,3,7,0,0
2,22,2,3,76,0,01111.jpg,4,2,1,1,0,-1400,985,3,7,0,0
2,22,2,3,77,0,00010.jpg,3,2,1,0,0,-1500,2329,3,7,0,0
2,22,2,3,78,0,00001.jpg,1,1,0,0,1,-1400,812,3,7,0,0
2,22,2,3,79,0,00100.jpg,1,1,0,0,1,-1300,836,3,7,0,0
2,22,2,3,80,0,01101.jpg,2,1,0,1,0,-1400,835,3,7,0,0
2,22,2,3,81,0,10100.jpg,2,2,0,1,1,-1300,1835,3,7,0,0
2,22,2,3,82,0,11001.jpg,2,1,0,1,0,-1400,3195,3,7,0,0
2,22,2,3,83,0,00011.jpg,3,2,1,0,0,-1500,1769,3,7,0,0
2,22,2,3,84,0,11010.jpg,4,4,1,1,1,-1400,1954,3,7,0,0
2,22,2,3,85,0,11100.jpg,2,1,0,1,0,-1500,2342,3,7,0,0
2,22,2,3,86,0,00010.jpg,3,4,1,0,0,-1600,2258,3,7,0,0
2,22,2,3,87,0,10001.jpg,1,1,0,0,1,-1500,721,3,7,0,0
2,22,2,3,88,0,10100.jpg,2,1,0,1,0,-1600,868,3,7,0,0
2,22,2,3,89,0,01110.jpg,4,2,1,1,0,-1700,2195,3,7,0,0
2,22,2,3,90,0,10110.jpg,4,4,1,1,1,-1600,890,3,7,0,0
2,22,2,3,91,0,01011.jpg,3,3,1,0,1,-1500,2341,3,7,0,0
2,22,2,3,92,0,10101.jpg,2,2,0,1,1,-1400,1569,3,7,0,0
2,22,2,3,93,0,01011.jpg,3,3,1,0,1,-1300,1284,3,7,0,0
2,22,2,3,94,0,00111.jpg,3,4,1,0,0,-1400,1114,3,7,0,0
2,22,2,3,95,0,01110.jpg,4,4,1,1,1,-1300,3884,3,7,0,0
2,22,2,3,96,0,11011.jpg,4,3,1,1,0,-1400,1177,3,7,0,0
2,22,2,0,97,1,10101pt.jpg,2,1,0,1,0,-1400,1177,3,7,0,0
2,22,2,0,98,1,00111pt.jpg,3,1,1,0,0,-1400,1177,3,7,0,0
2,22,2,0,99,1,01000pt.jpg,1,1,0,0,1,-1400,1177,3,7,0,0
2,22,2,0,100,1,11011pt.jpg,4,3,1,1,0,-1400,1177,3,7,0,0
2,22,2,0,101,1,11111pt.jpg,4,4,1,1,1,-1400,1177,3,7,0,0
2,22,2,0,102,1,00101pt.jpg,1,2,0,0,0,-1400,1177,3,7,0,0
2,22,2,0,103,1,11110pt.jpg,4,4,1,1,1,-1400,1177,3,7,0,0
2,22,2,0,104,1,01010pt.jpg,3,1,1,0,0,-1400,1177,3,7,0,0
2,22,3,1,1,0,10001.jpg,1,3,0,0,0,-100,3261,3,7,0,0
2,22,3,1,2,0,01010.jpg,1,2,0,0,0,-200,3436,3,7,0,0
2,22,3,1,3,0,00000.jpg,1,1,0,0,1,-100,874,3,7,0,0
2,22,3,1,4,0,11110.jpg,2,2,0,1,1,0,1480,3,7,0,0
2,22,3,1,5,0,01101.jpg,2,2,0,1,1,100,1118,3,7,0,0
2,22,3,1,6,0,11000.jpg,1,3,0,0,0,0,1218,3,7,0,0
2,22,3,1,7,0,00011.jpg,3,2,1,0,0,-100,953,3,7,0,0
2,22,3,1,8,0,11111.jpg,4,4,1,1,1,0,2595,3,7,0,0
2,22,3,1,9,0,10001.jpg,1,3,0,0,0,-100,1994,3,7,0,0
2,22,3,1,10,0,10010.jpg,1,2,0,0,0,-200,1563,3,7,0,0
2,22,3,1,11,0,10100.jpg,1,2,0,0,0,-300,1820,3,7,0,0
2,22,3,1,12,0,01000.jpg,1,1,0,0,1,-200,643,3,7,0,0
2,22,3,1,13,0,00111.jpg,3,1,1,0,0,-300,523,3,7,0,0
2,22,3,1,14,0,00000.jpg,1,1,0,0,1,-200,974,3,7,0,0
2,22,3,1,15,0,00111.jpg,3,4,1,0,0,-300,2903,3,7,0,0
2,22,3,1,16,0,10100.jpg,1,2,0,0,0,-400,2035,3,7,0,0
2,22,3,1,17,0,01000.jpg,1,1,0,0,1,-300,546,3,7,0,0
2,22,3,1,18,0,00010.jpg,1,1,0,0,1,-200,333,3,7,0,0
2,22,3,1,19,0,11101.jpg,2,1,0,1,0,-300,304,3,7,0,0
2,22,3,1,20,0,01100.jpg,2,1,0,1,0,-400,812,3,7,0,0
2,22,3,1,21,0,10111.jpg,4,2,1,1,0,-500,1454,3,7,0,0
2,22,3,1,22,0,11011.jpg,4,2,1,1,0,-600,1585,3,7,0,0
2,22,3,1,23,0,11011.jpg,4,4,1,1,1,-500,1136,3,7,0,0
2,22,3,1,24,0,11001.jpg,2,3,0,1,0,-600,1211,3,7,0,0
2,22,3,1,25,0,11111.jpg,4,4,1,1,1,-500,611,3,7,0,0
2,22,3,1,26,0,01111.jpg,4,4,1,1,1,-400,514,3,7,0,0
2,22,3,1,27,0,01010.jpg,1,1,0,0,1,-300,1197,3,7,0,0
2,22,3,1,28,0,11000.jpg,1,1,0,0,1,-200,814,3,7,0,0
2,22,3,1,29,0,11010.jpg,2,1,0,1,0,-300,605,3,7,0,0
2,22,3,1,30,0,11100.jpg,2,2,0,1,1,-200,2221,3,7,0,0
2,22,3,1,31,0,01000.jpg,1,1,0,0,1,-100,933,3,7,0,0
2,22,3,1,32,0,00010.jpg,1,2,0,0,0,-200,2208,3,7,0,0
2,22,3,2,33,0,00110.jpg,1,2,0,0,0,-300,1400,3,7,0,0
2,22,3,2,34,0,01001.jpg,1,3,0,0,0,-400,1752,3,7,0,0
2,22,3,2,35,0,00010.jpg,1,1,0,0,1,-300,642,3,7,0,0
2,22,3,2,36,0,10000.jpg,1,1,0,0,1,-200,625,3,7,0,0
2,22,3,2,37,0,10011.jpg,3,1,1,0,0,-300,465,3,7,0,0
2,22,3,2,38,0,10001.jpg,1,1,0,0,1,-200,1471,3,7,0,0
2,22,3,2,39,0,11001.jpg,2,1,0,1,0,-300,741,3,7,0,0
2,22,3,2,40,0,01110.jpg,2,2,0,1,1,-200,1560,3,7,0,0
2,22,3,2,41,0,00101.jpg,1,4,0,0,0,-300,2001,3,7,0,0
2,22,3,2,42,0,00110.jpg,1,2,0,0,0,-400,1250,3,7,0,0
2,22,3,2,43,0,01011.jpg,3,3,1,0,1,-300,1735,3,7,0,0
2,22,3,2,44,0,00001.jpg,1,1,0,0,1,-200,1628,3,7,0,0
2,22,3,2,45,0,11111.jpg,4,4,1,1,1,-100,940,3,7,0,0
2,22,3,2,46,0,11011.jpg,4,1,1,1,0,-200,1581,3,7,0,0
2,22,3,2,47,0,01111.jpg,4,4,1,1,1,-100,957,3,7,0,0
2,22,3,2,48,0,00100.jpg,1,2,0,0,0,-200,2503,3,7,0,0
2,22,3,2,49,0,01101.jpg,2,1,0,1,0,-300,1714,3,7,0,0
2,22,3,2,50,0,10100.jpg,1,1,0,0,1,-200,846,3,7,0,0
2,22,3,2,51,0,00101.jpg,1,3,0,0,0,-300,1749,3,7,0,0
2,22,3,2,52,0,10101.jpg,2,3,0,1,0,-400,1647,3,7,0,0
2,22,3,2,53,0,01100.jpg,2,1,0,1,0,-500,782,3,7,0,0
2,22,3,2,54,0,00001.jpg,1,1,0,0,1,-400,527,3,7,0,0
2,22,3,2,55,0,00110.jpg,1,1,0,0,1,-300,1756,3,7,0,0
2,22,3,2,56,0,00011.jpg,3,1,1,0,0,-400,1429,3,7,0,0
2,22,3,2,57,0,10110.jpg,2,1,0,1,0,-500,2541,3,7,0,0
2,22,3,2,58,0,01111.jpg,4,4,1,1,1,-400,1554,3,7,0,0
2,22,3,2,59,0,11000.jpg,1,1,0,0,1,-300,881,3,7,0,0
2,22,3,2,60,0,00011.jpg,3,3,1,0,1,-200,1575,3,7,0,0
2,22,3,2,61,0,00000.jpg,1,1,0,0,1,-100,833,3,7,0,0
2,22,3,2,62,0,10011.jpg,3,1,1,0,0,-200,2055,3,7,0,0
2,22,3,2,63,0,01011.jpg,3,3,1,0,1,-100,1410,3,7,0,0
2,22,3,2,64,0,11110.jpg,2,1,0,1,0,-200,771,3,7,0,0
2,22,3,3,65,0,10110.jpg,2,2,0,1,1,-100,780,3,7,0,0
2,22,3,3,66,0,01011.jpg,3,3,1,0,1,0,1454,3,7,0,0
2,22,3,3,67,0,10111.jpg,4,4,1,1,1,100,949,3,7,0,0
2,22,3,3,68,0,10101.jpg,2,4,0,1,0,0,1095,3,7,0,0
2,22,3,3,69,0,10010.jpg,1,1,0,0,1,100,1027,3,7,0,0
2,22,3,3,70,0,01010.jpg,1,1,0,0,1,200,715,3,7,0,0
2,22,3,3,71,0,00100.jpg,1,1,0,0,1,300,712,3,7,0,0
2,22,3,3,72,0,01110.jpg,2,1,0,1,0,200,956,3,7,0,0
2,22,3,3,73,0,11001.jpg,2,1,0,1,0,100,542,3,7,0,0
2,22,3,3,74,0,01110.jpg,2,1,0,1,0,0,881,3,7,0,0
2,22,3,3,75,0,01100.jpg,2,1,0,1,0,-100,559,3,7,0,0
2,22,3,3,76,0,11101.jpg,2,4,0,1,0,-200,1224,3,7,0,0
2,22,3,3,77,0,10101.jpg,2,3,0,1,0,-300,1240,3,7,0,0
2,22,3,3,78,0,01001.jpg,1,1,0,0,1,-200,1159,3,7,0,0
2,22,3,3,79,0,01101.jpg,2,2,0,1,1,-100,818,3,7,0,0
2,22,3,3,80,0,10011.jpg,3,3,1,0,1,0,2737,3,7,0,0
2,22,3,3,81,0,00101.jpg,1,4,0,0,0,-100,629,3,7,0,0
2,22,3,3,82,0,11100.jpg,2,1,0,1,0,-200,756,3,7,0,0
2,22,3,3,83,0,11010.jpg,2,3,0,1,0,-300,1525,3,7,0,0
2,22,3,3,84,0,10000.jpg,1,2,0,0,0,-400,1169,3,7,0,0
2,22,3,3,85,0,11010.jpg,2,2,0,1,1,-300,802,3,7,0,0
2,22,3,3,86,0,10010.jpg,1,3,0,0,0,-400,4066,3,7,0,0
2,22,3,3,87,0,00001.jpg,1,1,0,0,1,-300,824,3,7,0,0
2,22,3,3,88,0,10000.jpg,1,3,0,0,0,-400,2360,3,7,0,0
2,22,3,3,89,0,11101.jpg,2,2,0,1,1,-300,4298,3,7,0,0
2,22,3,3,90,0,00100.jpg,1,2,0,0,0,-400,927,3,7,0,0
2,22,3,3,91,0,10110.jpg,2,4,0,1,0,-500,1499,3,7,0,0
2,22,3,3,92,0,11110.jpg,2,4,0,1,0,-600,2991,3,7,0,0
2,22,3,3,93,0,01001.jpg,1,1,0,0,1,-500,1672,3,7,0,0
2,22,3,3,94,0,00111.jpg,3,2,1,0,0,-600,814,3,7,0,0
2,22,3,3,95,0,11100.jpg,2,2,0,1,1,-500,1061,3,7,0,0
2,22,3,3,96,0,10111.jpg,4,4,1,1,1,-400,1059,3,7,0,0
2,22,3,0,97,1,00111pt.jpg,3,4,1,0,0,-400,1059,3,7,0,0
2,22,3,0,98,1,10101pt.jpg,2,2,0,1,1,-400,1059,3,7,0,0
2,22,3,0,99,1,01010pt.jpg,1,3,0,0,0,-400,1059,3,7,0,0
2,22,3,0,100,1,11011pt.jpg,4,3,1,1,0,-400,1059,3,7,0,0
2,22,3,0,101,1,11110pt.jpg,2,4,0,1,0,-400,1059,3,7,0,0
2,22,3,0,102,1,11111pt.jpg,4,4,1,1,1,-400,1059,3,7,0,0
2,22,3,0,103,1,00101pt.jpg,1,2,0,0,0,-400,1059,3,7,0,0
2,22,3,0,104,1,01000pt.jpg,1,2,0,0,0,-400,1059,3,7,0,0
2,23,1,1,1,0,01111.jpg,2,2,0,1,1,100,15751,1,4,0,0
2,23,1,1,2,0,10101.jpg,3,4,1,0,0,0,3425,1,4,0,0
2,23,1,1,3,0,00100.jpg,1,1,0,0,1,100,3368,1,4,0,0
2,23,1,1,4,0,11101.jpg,3,4,1,0,0,0,2915,1,4,0,0
2,23,1,1,5,0,11000.jpg,1,4,0,0,0,-100,2918,1,4,0,0
2,23,1,1,6,0,00111.jpg,2,2,0,1,1,0,2521,1,4,0,0
2,23,1,1,7,0,10000.jpg,1,3,0,0,0,-100,1589,1,4,0,0
2,23,1,1,8,0,10001.jpg,1,2,0,0,0,-200,1540,1,4,0,0
2,23,1,1,9,0,01101.jpg,1,2,0,0,0,-300,2591,1,4,0,0
2,23,1,1,10,0,11001.jpg,1,2,0,0,0,-400,4247,1,4,0,0
2,23,1,1,11,0,11110.jpg,4,4,1,1,1,-300,4903,1,4,0,0
2,23,1,1,12,0,00010.jpg,2,1,0,1,0,-400,1777,1,4,0,0
2,23,1,1,13,0,01110.jpg,2,4,0,1,0,-500,2315,1,4,0,0
2,23,1,1,14,0,01000.jpg,1,2,0,0,0,-600,11558,1,4,0,0
2,23,1,1,15,0,00111.jpg,2,2,0,1,1,-500,2291,1,4,0,0
2,23,1,1,16,0,10111.jpg,4,4,1,1,1,-400,2309,1,4,0,0
2,23,1,1,17,0,00011.jpg,2,2,0,1,1,-300,1057,1,4,0,0
2,23,1,1,18,0,01110.jpg,2,3,0,1,0,-400,5992,1,4,0,0
2,23,1,1,19,0,10111.jpg,4,4,1,1,1,-300,1264,1,4,0,0
2,23,1,1,20,0,11010.jpg,2,4,0,1,0,-400,2805,1,4,0,0
2,23,1,1,21,0,11011.jpg,2,1,0,1,0,-500,6206,1,4,0,0
2,23,1,1,22,0,10010.jpg,2,2,0,1,1,-400,4454,1,4,0,0
2,23,1,1,23,0,00001.jpg,1,1,0,0,1,-300,1644,1,4,0,0
2,23,1,1,24,0,00100.jpg,1,2,0,0,0,-400,3474,1,4,0,0
2,23,1,1,25,0,11100.jpg,3,2,1,0,0,-500,5007,1,4,0,0
2,23,1,1,26,0,11110.jpg,4,3,1,1,0,-600,2384,1,4,0,0
2,23,1,1,27,0,01011.jpg,2,2,0,1,1,-500,2144,1,4,0,0
2,23,1,1,28,0,01001.jpg,1,2,0,0,0,-600,1802,1,4,0,0
2,23,1,1,29,0,00011.jpg,2,1,0,1,0,-700,1234,1,4,0,0
2,23,1,1,30,0,10110.jpg,4,4,1,1,1,-600,4449,1,4,0,0
2,23,1,1,31,0,10001.jpg,1,3,0,0,0,-700,4335,1,4,0,0
2,23,1,1,32,0,11001.jpg,1,1,0,0,1,-600,825,1,4,0,0
2,23,1,2,33,0,01010.jpg,2,2,0,1,1,-500,1400,1,4,0,0
2,23,1,2,34,0,11001.jpg,1,1,0,0,1,-400,3689,1,4,0,0
2,23,1,2,35,0,10100.jpg,3,4,1,0,0,-500,2967,1,4,0,0
2,23,1,2,36,0,11111.jpg,4,4,1,1,1,-400,896,1,4,0,0
2,23,1,2,37,0,11110.jpg,4,3,1,1,0,-500,796,1,4,0,0
2,23,1,2,38,0,00010.jpg,2,1,0,1,0,-600,2996,1,4,0,0
2,23,1,2,39,0,00110.jpg,2,2,0,1,1,-500,13796,1,4,0,0
2,23,1,2,40,0,10000.jpg,1,3,0,0,0,-600,1692,1,4,0,0
2,23,1,2,41,0,00011.jpg,2,2,0,1,1,-500,1577,1,4,0,0
2,23,1,2,42,0,01011.jpg,2,2,0,1,1,-400,787,1,4,0,0
2,23,1,2,43,0,01110.jpg,2,2,0,1,1,-300,8003,1,4,0,0
2,23,1,2,44,0,10100.jpg,3,4,1,0,0,-400,2075,1,4,0,0
2,23,1,2,45,0,01101.jpg,1,2,0,0,0,-500,3616,1,4,0,0
2,23,1,2,46,0,01001.jpg,1,2,0,0,0,-600,1815,1,4,0,0
2,23,1,2,47,0,00111.jpg,2,2,0,1,1,-500,5495,1,4,0,0
2,23,1,2,48,0,11000.jpg,1,3,0,0,0,-600,1755,1,4,0,0
2,23,1,2,49,0,10111.jpg,4,4,1,1,1,-500,1221,1,4,0,0
2,23,1,2,50,0,00101.jpg,1,1,0,0,1,-400,1731,1,4,0,0
2,23,1,2,51,0,00110.jpg,2,4,0,1,0,-500,3454,1,4,0,0
2,23,1,2,52,0,10011.jpg,2,4,0,1,0,-600,1620,1,4,0,0
2,23,1,2,53,0,01011.jpg,2,2,0,1,1,-500,1171,1,4,0,0
2,23,1,2,54,0,00101.jpg,1,1,0,0,1,-400,2501,1,4,0,0
2,23,1,2,55,0,10010.jpg,2,4,0,1,0,-500,1545,1,4,0,0
2,23,1,2,56,0,10101.jpg,3,1,1,0,0,-600,1348,1,4,0,0
2,23,1,2,57,0,11101.jpg,3,3,1,0,1,-500,1720,1,4,0,0
2,23,1,2,58,0,10000.jpg,1,3,0,0,0,-600,2890,1,4,0,0
2,23,1,2,59,0,01001.jpg,1,2,0,0,0,-700,3879,1,4,0,0
2,23,1,2,60,0,00000.jpg,1,1,0,0,1,-600,1548,1,4,0,0
2,23,1,2,61,0,00001.jpg,1,1,0,0,1,-500,943,1,4,0,0
2,23,1,2,62,0,01100.jpg,1,3,0,0,0,-600,2018,1,4,0,0
2,23,1,2,63,0,10110.jpg,4,4,1,1,1,-500,1970,1,4,0,0
2,23,1,2,64,0,00100.jpg,1,1,0,0,1,-400,2873,1,4,0,0
2,23,1,3,65,0,00000.jpg,1,1,0,0,1,-300,1311,1,4,0,0
2,23,1,3,66,0,01010.jpg,2,2,0,1,1,-200,4005,1,4,0,0
2,23,1,3,67,0,10010.jpg,2,4,0,1,0,-300,1284,1,4,0,0
2,23,1,3,68,0,11010.jpg,2,4,0,1,0,-400,4018,1,4,0,0
2,23,1,3,69,0,00010.jpg,2,2,0,1,1,-300,2714,1,4,0,0
2,23,1,3,70,0,11111.jpg,4,4,1,1,1,-200,1790,1,4,0,0
2,23,1,3,71,0,00101.jpg,1,1,0,0,1,-100,1534,1,4,0,0
2,23,1,3,72,0,11101.jpg,3,1,1,0,0,-200,4210,1,4,0,0
2,23,1,3,73,0,01000.jpg,1,1,0,0,1,-100,1057,1,4,0,0
2,23,1,3,74,0,00001.jpg,1,1,0,0,1,0,976,1,4,0,0
2,23,1,3,75,0,00000.jpg,1,1,0,0,1,100,882,1,4,0,0
2,23,1,3,76,0,11111.jpg,4,4,1,1,1,200,2791,1,4,0,0
2,23,1,3,77,0,01111.jpg,2,2,0,1,1,300,2479,1,4,0,0
2,23,1,3,78,0,11011.jpg,2,3,0,1,0,200,2388,1,4,0,0
2,23,1,3,79,0,11011.jpg,2,3,0,1,0,100,3245,1,4,0,0
2,23,1,3,80,0,01111.jpg,2,2,0,1,1,200,2723,1,4,0,0
2,23,1,3,81,0,11100.jpg,3,3,1,0,1,300,1559,1,4,0,0
2,23,1,3,82,0,11010.jpg,2,3,0,1,0,200,5609,1,4,0,0
2,23,1,3,83,0,00110.jpg,2,2,0,1,1,300,2938,1,4,0,0
2,23,1,3,84,0,01100.jpg,1,1,0,0,1,400,911,1,4,0,0
2,23,1,3,85,0,11100.jpg,3,1,1,0,0,300,2625,1,4,0,0
2,23,1,3,86,0,10001.jpg,1,3,0,0,0,200,1273,1,4,0,0
2,23,1,3,87,0,01000.jpg,1,1,0,0,1,300,1462,1,4,0,0
2,23,1,3,88,0,10100.jpg,3,3,1,0,1,400,1350,1,4,0,0
2,23,1,3,89,0,01010.jpg,2,2,0,1,1,500,3256,1,4,0,0
2,23,1,3,90,0,01101.jpg,1,1,0,0,1,600,3207,1,4,0,0
2,23,1,3,91,0,10011.jpg,2,4,0,1,0,500,2566,1,4,0,0
2,23,1,3,92,0,01100.jpg,1,1,0,0,1,600,2224,1,4,0,0
2,23,1,3,93,0,11000.jpg,1,3,0,0,0,500,2568,1,4,0,0
2,23,1,3,94,0,10110.jpg,4,4,1,1,1,600,3073,1,4,0,0
2,23,1,3,95,0,10101.jpg,3,3,1,0,1,700,2054,1,4,0,0
2,23,1,3,96,0,10011.jpg,2,4,0,1,0,600,4710,1,4,0,0
2,23,1,0,97,1,01000pt.jpg,1,1,0,0,1,600,3729,1,4,0,0
2,23,1,0,98,1,11011pt.jpg,2,2,0,1,1,600,2554,1,4,0,0
2,23,1,0,99,1,00111pt.jpg,2,2,0,1,1,600,2993,1,4,0,0
2,23,1,0,100,1,00101pt.jpg,1,2,0,0,0,600,1873,1,4,0,0
2,23,1,0,101,1,01010pt.jpg,2,1,0,1,0,600,1435,1,4,0,0
2,23,1,0,102,1,10101pt.jpg,3,2,1,0,0,600,4317,1,4,0,0
2,23,1,0,103,1,11110pt.jpg,4,4,1,1,1,600,3664,1,4,0,0
2,23,1,0,104,1,11111pt.jpg,4,4,1,1,1,600,1641,1,4,0,0
2,23,2,1,1,0,11101.jpg,2,1,0,1,0,-100,6384,1,4,0,0
2,23,2,1,2,0,10001.jpg,1,3,0,0,0,-200,11737,1,4,0,0
2,23,2,1,3,0,01110.jpg,4,2,1,1,0,-300,1627,1,4,0,0
2,23,2,1,4,0,01100.jpg,2,1,0,1,0,-400,5129,1,4,0,0
2,23,2,1,5,0,11011.jpg,4,2,1,1,0,-500,20100,1,4,0,0
2,23,2,1,6,0,11110.jpg,4,4,1,1,1,-400,2063,1,4,0,0
2,23,2,1,7,0,10110.jpg,4,4,1,1,1,-300,764,1,4,0,0
2,23,2,1,8,0,00011.jpg,3,2,1,0,0,-400,2557,1,4,0,0
2,23,2,1,9,0,01011.jpg,3,4,1,0,0,-500,951,1,4,0,0
2,23,2,1,10,0,00000.jpg,1,1,0,0,1,-400,1313,1,4,0,0
2,23,2,1,11,0,10011.jpg,3,3,1,0,1,-300,1661,1,4,0,0
2,23,2,1,12,0,00010.jpg,3,3,1,0,1,-200,804,1,4,0,0
2,23,2,1,13,0,10000.jpg,1,2,0,0,0,-300,6356,1,4,0,0
2,23,2,1,14,0,01110.jpg,4,4,1,1,1,-200,4784,1,4,0,0
2,23,2,1,15,0,10010.jpg,3,3,1,0,1,-100,592,1,4,0,0
2,23,2,1,16,0,00101.jpg,1,2,0,0,0,-200,3472,1,4,0,0
2,23,2,1,17,0,11100.jpg,2,2,0,1,1,-100,855,1,4,0,0
2,23,2,1,18,0,11111.jpg,4,4,1,1,1,0,2629,1,4,0,0
2,23,2,1,19,0,11000.jpg,2,2,0,1,1,100,1827,1,4,0,0
2,23,2,1,20,0,10001.jpg,1,2,0,0,0,0,1299,1,4,0,0
2,23,2,1,21,0,00000.jpg,1,2,0,0,0,-100,2951,1,4,0,0
2,23,2,1,22,0,10110.jpg,4,4,1,1,1,0,1784,1,4,0,0
2,23,2,1,23,0,00100.jpg,1,2,0,0,0,-100,4889,1,4,0,0
2,23,2,1,24,0,00001.jpg,1,2,0,0,0,-200,1605,1,4,0,0
2,23,2,1,25,0,10111.jpg,4,4,1,1,1,-100,877,1,4,0,0
2,23,2,1,26,0,00101.jpg,1,1,0,0,1,0,1490,1,4,0,0
2,23,2,1,27,0,01010.jpg,3,3,1,0,1,100,1151,1,4,0,0
2,23,2,1,28,0,00111.jpg,3,4,1,0,0,0,786,1,4,0,0
2,23,2,1,29,0,00111.jpg,3,3,1,0,1,100,1547,1,4,0,0
2,23,2,1,30,0,11100.jpg,2,2,0,1,1,200,1895,1,4,0,0
2,23,2,1,31,0,01001.jpg,1,1,0,0,1,300,1179,1,4,0,0
2,23,2,1,32,0,01000.jpg,1,1,0,0,1,400,2845,1,4,0,0
2,23,2,2,33,0,10011.jpg,3,3,1,0,1,500,1460,1,4,0,0
2,23,2,2,34,0,11011.jpg,4,3,1,1,0,400,1018,1,4,0,0
2,23,2,2,35,0,11110.jpg,4,4,1,1,1,500,1752,1,4,0,0
2,23,2,2,36,0,00110.jpg,3,4,1,0,0,400,2178,1,4,0,0
2,23,2,2,37,0,10110.jpg,4,4,1,1,1,500,755,1,4,0,0
2,23,2,2,38,0,01011.jpg,3,3,1,0,1,600,1404,1,4,0,0
2,23,2,2,39,0,10001.jpg,1,2,0,0,0,500,1621,1,4,0,0
2,23,2,2,40,0,10010.jpg,3,3,1,0,1,600,956,1,4,0,0
2,23,2,2,41,0,00001.jpg,1,1,0,0,1,700,1848,1,4,0,0
2,23,2,2,42,0,11011.jpg,4,3,1,1,0,600,1230,1,4,0,0
2,23,2,2,43,0,11001.jpg,2,2,0,1,1,700,3211,1,4,0,0
2,23,2,2,44,0,01111.jpg,4,4,1,1,1,800,1555,1,4,0,0
2,23,2,2,45,0,10101.jpg,2,2,0,1,1,900,1749,1,4,0,0
